post_id,date,caption,has_question,hashtags,likes,comments,saves,post_type,topic,engagement
2ab5339f-aae2-4b1a-9740-136028570cb3,2025-04-29T01:13:01.142773,Maaak… kalian lebih pilih nabung atau bayar hutang dulu? 🤔,True,#keuangan #edukasikeuangan #keuangankeluarga,710,28,16,Image,Keuangan Keluarga,754
0d18d616-6dbc-4896-bf6a-88534a35ad20,2025-08-06T05:23:01.142773,"Quae asperiores eum aliquid ut beatae at. Bijak kelola uang, biar uang yang kerja untukmu 🔁",False,#keuangan #edukasikeuangan #budgeting,3019,28,26,Reel,Budgeting,3073
cbea6edd-ceff-4504-9c27-6cf81e546341,2025-07-09T01:10:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #investasi,1829,59,98,Image,Investasi,1986
828d00b8-1746-488f-b762-18f082c85cb2,2025-06-11T23:48:01.142773,Siapa yang masih bingung mulai investasi dari mana? Yuk tulis di komen! 💬,True,#keuangan #edukasikeuangan #bisnis,2559,56,8,Reel,Bisnis,2623
60995ded-2b01-483c-bb43-df97ecafc4d5,2025-08-07T20:53:01.142773,Corrupti modi temporibus veritatis in quia voluptas magni nihil. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #budgeting,531,0,0,Carousel,Budgeting,531
93f63aed-f6f6-4e6e-ab2e-47b599f68672,2025-07-10T06:06:01.142773,"Saepe voluptatem ad hic magnam nulla enim ipsam. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #asuransi,99,34,24,Reel,Asuransi,157
97a90f3e-8247-488a-87e9-75aea6a055ce,2025-09-16T15:22:01.142773,Voluptatibus odit recusandae labore ad ipsa incidunt ut officia nulla. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #budgeting,2927,0,48,Carousel,Budgeting,2975
ce71c6be-1d77-45b3-b2fe-f62dcfe7fdde,2025-08-14T06:00:01.142773,Siapa yang masih bingung mulai investasi dari mana? Yuk tulis di komen! 💬,True,#keuangan #edukasikeuangan #bisnis,1369,9,0,Carousel,Bisnis,1378
49e90704-0329-4772-9e94-5bbc43dad874,2025-08-31T09:46:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #tabungan,2141,68,87,Reel,Tabungan,2296
6e13d957-a463-4828-aa94-802c8aef7508,2025-09-01T19:47:01.142773,"Aliquid dolores cupiditate sed debitis. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #tabungan,2212,9,0,Reel,Tabungan,2221
279716de-5261-416e-a245-5d905b1b6c52,2025-05-23T14:16:01.142773,Magnam asperiores repellat laborum veritatis ratione sequi. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #budgeting,2134,0,27,Image,Budgeting,2161
b3eb3f51-deaa-4126-b6b7-0082fdb0267e,2025-08-04T08:20:01.142773,Mollitia quasi id odio id odio debitis reiciendis assumenda. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #investasi,2632,21,136,Carousel,Investasi,2789
4ddc77d4-98c6-4ee1-afa1-fea41d16d1da,2025-06-21T16:13:01.142773,Ada yang sudah punya dana darurat? Berapa bulan tabunganmu?,True,#keuangan #edukasikeuangan #motivasifinansial,3013,43,55,Carousel,Motivasi Finansial,3111
1c426c00-c16e-4994-9e94-de637746bf89,2025-07-14T11:22:01.142773,"Eveniet veniam autem eum expedita reprehenderit adipisci magni eum. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #keuangankeluarga,1562,0,0,Carousel,Keuangan Keluarga,1562
77135810-3e25-4867-ae64-fbdbb84f857b,2025-08-14T05:31:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #budgeting,1345,27,49,Image,Budgeting,1421
ad65a5c2-05eb-471e-95a8-b45aafde11ad,2025-05-26T08:26:01.142773,"Sapiente porro aut veniam delectus facere magnam cupiditate quae quos doloremque cum nostrum maxime. Bijak kelola uang, biar uang yang kerja untukmu 🔁",False,#keuangan #edukasikeuangan #asuransi,5,0,17,Image,Asuransi,22
aec4619a-eb6f-418b-9534-dfcd82d27fc0,2025-04-29T17:39:01.142773,Siapa yang masih bingung mulai investasi dari mana? Yuk tulis di komen! 💬,True,#keuangan #edukasikeuangan #bisnis,1057,58,0,Reel,Bisnis,1115
75b4969d-3b90-43be-97f2-a821747a96cb,2025-06-26T10:46:01.142773,Nesciunt quo natus maiores doloribus et eveniet magnam vel. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #tabungan,511,26,98,Image,Tabungan,635
81a8d9f1-7b98-4243-994e-d255790d1a8a,2025-08-05T01:35:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #motivasifinansial,2801,84,61,Reel,Motivasi Finansial,2946
f8826028-6d68-4edc-b381-0f7b67d3059d,2025-10-07T19:31:01.142773,Ada yang sudah punya dana darurat? Berapa bulan tabunganmu?,True,#keuangan #edukasikeuangan #keuangankeluarga,576,87,4,Reel,Keuangan Keluarga,667
61a592ab-f886-43c7-ac19-09ff3f973444,2025-10-11T20:55:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #tabungan,1073,1,18,Carousel,Tabungan,1092
2d19b7c8-c0f2-4f32-b8da-083a467870c5,2025-07-05T22:48:01.142773,Dicta rem repudiandae nostrum cupiditate nisi velit. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #asuransi,1254,26,49,Carousel,Asuransi,1329
d431ff76-ce51-4ccc-b2d1-547afe79e312,2025-06-18T06:45:01.142773,Siapa yang masih bingung mulai investasi dari mana? Yuk tulis di komen! 💬,True,#keuangan #edukasikeuangan #asuransi,2404,34,14,Reel,Asuransi,2452
90f0626d-2d7a-49ec-87f0-8ed9d06819a0,2025-05-22T06:02:01.142773,"In quia molestiae totam. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #bisnis,2063,26,0,Reel,Bisnis,2089
8fac6b26-0464-459a-a91e-3c8c485b7e12,2025-06-18T21:11:01.142773,Architecto necessitatibus placeat recusandae eos magnam. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #asuransi,1191,31,9,Image,Asuransi,1231
3402428d-288a-4a26-8735-6bb0e214466e,2025-09-04T01:04:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #asuransi,2177,0,29,Image,Asuransi,2206
c2b34ce3-8f7a-4cfb-8b52-4af47d3e8720,2025-07-31T01:28:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #budgeting,1653,28,32,Reel,Budgeting,1713
35d1d4f9-145d-470a-955b-946b31f99208,2025-06-20T13:13:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #tabungan,1141,97,66,Reel,Tabungan,1304
37f5a44b-1947-478c-91c2-f85fb4d6b974,2025-05-19T09:04:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #investasi,646,14,114,Reel,Investasi,774
5426d970-89bc-4552-a578-5cc80344a3fb,2025-05-09T09:42:01.142773,Ada yang sudah punya dana darurat? Berapa bulan tabunganmu?,True,#keuangan #edukasikeuangan #asuransi,806,38,56,Carousel,Asuransi,900
ace54f54-8011-4d32-997d-05aa8be621fa,2025-07-03T06:26:01.142773,Maaak… kalian lebih pilih nabung atau bayar hutang dulu? 🤔,True,#keuangan #edukasikeuangan #investasi,1404,107,73,Reel,Investasi,1584
47268415-2c5d-45e9-ae67-f04279f7fde5,2025-09-14T05:48:01.142773,Enim eaque occaecati ullam accusamus consequuntur minima aperiam. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #bisnis,650,0,24,Image,Bisnis,674
ca1fc703-ed7c-463e-a616-63de3338af76,2025-08-27T05:41:01.142773,Quasi magnam ullam. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #keuangankeluarga,390,2,1,Image,Keuangan Keluarga,393
7e4772cf-020e-4aab-9a39-543a85a3ae55,2025-08-05T07:40:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #bisnis,726,29,0,Image,Bisnis,755
bc11eb61-3e7c-4a4f-8377-2e8ec162d696,2025-06-27T13:18:01.142773,Quidem cum vitae provident nobis incidunt voluptate suscipit sunt saepe consequatur. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #asuransi,572,14,0,Reel,Asuransi,586
578964a2-3996-4428-a473-5ebf6ba93fea,2025-09-07T09:10:01.142773,Beatae velit officiis itaque nulla doloremque unde ratione deserunt quasi consequatur. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #bisnis,198,0,53,Reel,Bisnis,251
9e11b261-8b10-4090-87c4-20dc2636e9c0,2025-07-18T15:33:01.142773,Ipsam ab aspernatur officiis ullam explicabo laudantium. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #bisnis,2812,25,0,Reel,Bisnis,2837
00e44ddf-b675-4663-b1c4-a62f33c4e82a,2025-06-28T23:21:01.142773,"Laborum voluptatem repudiandae repudiandae itaque autem assumenda harum deserunt. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #bisnis,5,37,0,Reel,Bisnis,42
47009ea4-35be-4693-88ae-d53969a5a410,2025-05-19T11:57:01.142773,Iusto aperiam distinctio illo. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #motivasifinansial,722,48,31,Reel,Motivasi Finansial,801
1ecef561-d6f0-43a7-a9e5-f3f1f5c3cb42,2025-09-25T05:54:01.142773,Quas dolores architecto quibusdam earum dolor. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #tabungan,2321,20,55,Reel,Tabungan,2396
c79871c8-c049-405b-aceb-7a4f668dbaf9,2025-09-21T03:38:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #budgeting,1021,0,0,Reel,Budgeting,1021
89058273-e3b5-42de-84bb-ff4aa3913f2f,2025-09-19T07:18:01.142773,Siapa yang masih bingung mulai investasi dari mana? Yuk tulis di komen! 💬,True,#keuangan #edukasikeuangan #investasi,2160,23,52,Image,Investasi,2235
14df06b8-b93b-41ba-b6cd-8a09ecb1738f,2025-07-23T11:36:01.142773,Nam ipsa eius rerum recusandae itaque magnam esse iste soluta dolorum dolorum. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #tabungan,2438,23,11,Reel,Tabungan,2472
af12b8e3-5dcf-413a-b484-86c6b7812bda,2025-08-08T22:11:01.142773,Dignissimos et non ipsa et quaerat voluptatem inventore consequatur amet eaque unde. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #motivasifinansial,996,0,0,Reel,Motivasi Finansial,996
4f37ba8d-615d-4df5-9e47-0fc03ef8cbc9,2025-06-20T14:03:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #asuransi,1233,31,0,Reel,Asuransi,1264
824c37e8-fc03-4f48-bce3-2a96272644da,2025-10-09T17:53:01.142773,Maaak… kalian lebih pilih nabung atau bayar hutang dulu? 🤔,True,#keuangan #edukasikeuangan #motivasifinansial,2763,93,9,Reel,Motivasi Finansial,2865
9f4b84a2-0580-4941-8793-7068504d7e99,2025-04-27T07:09:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #tabungan,2726,52,163,Carousel,Tabungan,2941
c4112ca3-dcd6-4758-925f-35a810516268,2025-05-16T01:31:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #keuangankeluarga,1215,0,0,Image,Keuangan Keluarga,1215
a9978fb8-28cf-407a-9c17-b012a325bd8d,2025-07-03T07:49:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #budgeting,2268,72,0,Reel,Budgeting,2340
3be68fac-4564-4799-a335-e68876860f71,2025-06-29T06:47:01.142773,Porro iure nisi quos in. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #asuransi,1483,0,39,Image,Asuransi,1522
e6967626-bc72-4cd6-9798-bcf21fbc7dfc,2025-09-29T11:45:01.142773,Magnam minima blanditiis quaerat ratione reiciendis nam rem voluptate. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #bisnis,1479,0,0,Reel,Bisnis,1479
023937b4-5b61-4c80-89fa-77b1ef120f5f,2025-10-03T07:30:01.142773,Placeat nesciunt alias voluptate commodi temporibus nobis consectetur delectus cupiditate exercitationem quasi ad laudantium. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #investasi,1049,0,169,Reel,Investasi,1218
8ebd3f77-2043-4705-b697-2a96a26c1ea7,2025-05-28T00:17:01.142773,Maaak… kalian lebih pilih nabung atau bayar hutang dulu? 🤔,True,#keuangan #edukasikeuangan #tabungan,2606,50,0,Reel,Tabungan,2656
c37958fa-8d42-4224-a1a7-6bbf48a1d3fc,2025-05-31T22:55:01.142773,"Architecto possimus maiores dolores consequatur ullam magni numquam. Bijak kelola uang, biar uang yang kerja untukmu 🔁",False,#keuangan #edukasikeuangan #investasi,1429,15,29,Reel,Investasi,1473
e43d87a6-6bdf-4b37-b1b2-926e6d58282f,2025-10-11T14:05:01.142773,"Dolorum incidunt dolores rerum dicta commodi nulla repellat repudiandae. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #bisnis,1646,4,11,Reel,Bisnis,1661
cd495e6d-873b-4973-b959-b78492590fa8,2025-08-01T13:34:01.142773,Quas culpa incidunt consequuntur porro atque asperiores eius natus adipisci at. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #budgeting,1238,58,87,Reel,Budgeting,1383
74ff5389-3356-45a3-9bb6-2c7597d4a548,2025-08-26T18:50:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #bisnis,5,0,6,Image,Bisnis,11
134e245a-3b4b-4a17-aac7-f5ff04daaa64,2025-05-21T11:25:01.142773,Vero itaque occaecati corrupti architecto dolorum adipisci praesentium. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #investasi,1179,0,59,Image,Investasi,1238
b28c539e-be69-4145-94b6-3be5f582781e,2025-07-16T16:26:01.142773,Sunt incidunt debitis expedita sapiente totam hic accusamus voluptas odit cupiditate blanditiis deserunt. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #investasi,388,8,1,Image,Investasi,397
8097f698-0e1b-40b4-ba75-62424f1128a3,2025-08-30T20:33:01.142773,Minus eaque neque facilis voluptatem cupiditate. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #tabungan,1944,9,6,Image,Tabungan,1959
e7a64cc4-ad0b-4b68-90e9-e0bbd7629b66,2025-05-11T02:22:01.142773,Ducimus optio quis numquam eaque sunt accusamus animi laborum. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #tabungan,711,58,0,Reel,Tabungan,769
b5b6ea70-28ed-4950-9af6-63e81fb1e0a5,2025-09-21T02:26:01.142773,Minima culpa ratione tenetur quis quibusdam quibusdam. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #investasi,337,5,78,Image,Investasi,420
fc57596f-aa90-4b59-a2d1-b57a54612e8a,2025-07-25T11:58:01.142773,"Nam aliquid ad modi reprehenderit voluptate sit fugiat perferendis rem amet. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #budgeting,644,0,0,Image,Budgeting,644
2af0f4c2-d3d3-484e-8218-c81081550d9e,2025-08-28T23:56:01.142773,Iure iste quis neque aspernatur necessitatibus doloribus perferendis animi pariatur repellat atque atque dicta inventore vero. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #bisnis,979,9,4,Image,Bisnis,992
85e9adb5-c85b-4af8-9699-aad187071034,2025-05-03T07:55:01.142773,"Corporis qui amet accusamus tempore maxime. Bijak kelola uang, biar uang yang kerja untukmu 🔁",False,#keuangan #edukasikeuangan #budgeting,1290,0,50,Reel,Budgeting,1340
0660e221-93fa-4098-ba63-477020fada40,2025-09-23T18:38:01.142773,"Nam voluptatibus sunt provident explicabo ipsum recusandae asperiores error. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #tabungan,2507,0,67,Image,Tabungan,2574
9821d01c-8816-4f68-9bf3-fbe58d96bea8,2025-09-13T03:13:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #budgeting,791,73,78,Carousel,Budgeting,942
631658d7-b25c-43a5-9212-0eb5d370b3ec,2025-05-16T12:36:01.142773,"Sapiente rerum explicabo excepturi inventore numquam quidem ab quasi repudiandae. Bijak kelola uang, biar uang yang kerja untukmu 🔁",False,#keuangan #edukasikeuangan #bisnis,5,0,0,Reel,Bisnis,5
498f47bc-b712-48a6-ac71-01be7fb3ff3d,2025-08-09T11:50:01.142773,Maaak… kalian lebih pilih nabung atau bayar hutang dulu? 🤔,True,#keuangan #edukasikeuangan #asuransi,1347,77,119,Reel,Asuransi,1543
fac1617d-0b2a-47c0-8ead-6765607e2ae5,2025-07-23T09:14:01.142773,Siapa yang masih bingung mulai investasi dari mana? Yuk tulis di komen! 💬,True,#keuangan #edukasikeuangan #motivasifinansial,1684,78,9,Carousel,Motivasi Finansial,1771
62197600-8338-4b63-bacf-4d3144e85343,2025-08-22T08:10:01.142773,"Repellendus facilis nam explicabo tenetur laborum labore dignissimos enim voluptas atque saepe. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #investasi,1869,0,100,Reel,Investasi,1969
91acb5b3-ff2a-4314-9091-7cd7d41ab139,2025-09-01T12:26:01.142773,"Adipisci est neque illo. Bijak kelola uang, biar uang yang kerja untukmu 🔁",False,#keuangan #edukasikeuangan #asuransi,2796,0,103,Reel,Asuransi,2899
26aed47c-5078-4ff5-8f63-e88ecc7f7f0d,2025-06-20T11:19:01.142773,Omnis temporibus expedita corporis asperiores sint hic dolore necessitatibus est in ullam harum ex enim. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #asuransi,5,0,0,Reel,Asuransi,5
4b43b46f-6356-4f0d-8273-86216d216763,2025-06-21T20:41:01.142773,Ada yang sudah punya dana darurat? Berapa bulan tabunganmu?,True,#keuangan #edukasikeuangan #keuangankeluarga,484,53,0,Image,Keuangan Keluarga,537
e75be55e-fdbc-4282-8b32-045786ef412a,2025-05-22T22:37:01.142773,Siapa yang masih bingung mulai investasi dari mana? Yuk tulis di komen! 💬,True,#keuangan #edukasikeuangan #investasi,1170,74,98,Reel,Investasi,1342
82f7bc11-cb94-42dd-8323-d107ded36498,2025-07-29T17:40:01.142773,Ad quidem eius animi totam quisquam consequuntur eos. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #investasi,2045,0,93,Carousel,Investasi,2138
6b032dcd-b9ca-4926-8136-09c262b9ebec,2025-08-20T10:55:01.142773,Maaak… kalian lebih pilih nabung atau bayar hutang dulu? 🤔,True,#keuangan #edukasikeuangan #asuransi,548,54,71,Carousel,Asuransi,673
e2d37442-d522-49fa-a5fc-6a805a6586db,2025-09-03T05:06:01.142773,Enim aliquid aperiam optio. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #asuransi,2208,52,36,Reel,Asuransi,2296
cfb8a135-741e-469c-b7ef-43bc1a76865b,2025-08-29T12:12:01.142773,Ada yang sudah punya dana darurat? Berapa bulan tabunganmu?,True,#keuangan #edukasikeuangan #asuransi,884,76,0,Carousel,Asuransi,960
d455a19e-187a-4ba1-89c7-08ade82052b8,2025-06-08T21:28:01.142773,Alias quas inventore aut est similique laborum ea voluptatem consequuntur. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #budgeting,2012,29,87,Reel,Budgeting,2128
5b0e3e15-1563-4b88-89b7-09f4234f5157,2025-07-11T03:12:01.142773,"Dicta ducimus minima dolore aliquam hic amet quaerat hic ad. Bijak kelola uang, biar uang yang kerja untukmu 🔁",False,#keuangan #edukasikeuangan #bisnis,372,0,65,Image,Bisnis,437
4a0a7735-4e38-4310-af8a-d31e77f9f0ce,2025-09-04T22:51:01.142773,Eligendi velit voluptatibus assumenda fugit animi eveniet voluptate. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #asuransi,2191,47,0,Carousel,Asuransi,2238
e75acf94-8616-48a2-874a-1208ab79ec92,2025-08-12T02:21:01.142773,"Animi tenetur rem in corporis culpa quis. Bijak kelola uang, biar uang yang kerja untukmu 🔁",False,#keuangan #edukasikeuangan #keuangankeluarga,2165,0,93,Reel,Keuangan Keluarga,2258
6b3cd897-6e90-472f-b046-e9940baab781,2025-09-01T08:13:01.142773,"Necessitatibus doloribus quasi labore consequatur aliquam pariatur voluptatibus occaecati quibusdam velit. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #keuangankeluarga,2897,0,63,Image,Keuangan Keluarga,2960
6890a5cc-4ed7-4bbc-8286-087284a80899,2025-06-10T05:25:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #tabungan,2768,54,0,Carousel,Tabungan,2822
0d028461-0573-4592-b5b0-f19f4c18e701,2025-05-19T05:50:01.142773,Soluta ipsam dolore temporibus consectetur cum aliquid nihil. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #budgeting,2434,15,0,Reel,Budgeting,2449
1a3804e9-ec76-413b-b69f-33b7e9a65bed,2025-08-29T11:01:01.142773,Qui iusto ipsa odio occaecati nemo nisi recusandae fuga voluptatibus optio dignissimos accusamus accusamus repudiandae. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #investasi,831,0,66,Image,Investasi,897
47c04951-1ef5-4565-a204-44ab781f50bd,2025-04-30T05:35:01.142773,Iste eligendi architecto quia dolor enim dolores. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #bisnis,1323,0,8,Reel,Bisnis,1331
089aa70b-fc1f-4ff6-bda8-9fd9d8d058ad,2025-06-09T06:13:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #bisnis,986,33,33,Reel,Bisnis,1052
47a0c133-4a02-4700-bc43-72912f30f879,2025-07-31T01:27:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #keuangankeluarga,5,37,0,Carousel,Keuangan Keluarga,42
457bc687-00b2-4a46-a215-1bac0a398e4b,2025-10-11T00:20:01.142773,Maaak… kalian lebih pilih nabung atau bayar hutang dulu? 🤔,True,#keuangan #edukasikeuangan #keuangankeluarga,851,58,19,Reel,Keuangan Keluarga,928
107e08af-5683-452a-8fbb-0c86cf28feb5,2025-05-12T17:21:01.142773,"Earum dolorem neque quo natus officia nihil nobis laborum. Bijak kelola uang, biar uang yang kerja untukmu 🔁",False,#keuangan #edukasikeuangan #bisnis,552,0,0,Image,Bisnis,552
524213b1-8e7a-41fd-90ae-4b6fd0475e81,2025-08-27T12:20:01.142773,Beatae labore quae doloribus quod blanditiis aliquid recusandae asperiores eius facilis. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #budgeting,5,7,0,Image,Budgeting,12
0fb3edda-0130-4fde-a028-74f36401df6f,2025-07-06T14:24:01.142773,Qui eos repellat corporis veniam. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #bisnis,5,0,22,Reel,Bisnis,27
0618229e-705c-4345-9d31-bf86234d549d,2025-04-29T17:15:01.142773,"Assumenda blanditiis sint magnam porro. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #bisnis,1425,48,12,Reel,Bisnis,1485
a480baa1-7767-40dd-9de0-c6a00c4c096c,2025-07-30T00:30:01.142773,Maaak… kalian lebih pilih nabung atau bayar hutang dulu? 🤔,True,#keuangan #edukasikeuangan #asuransi,1454,22,8,Reel,Asuransi,1484
9e5057d9-39a9-4495-b9c3-258f482ea220,2025-05-03T10:48:01.142773,"Atque soluta perferendis inventore. Bijak kelola uang, biar uang yang kerja untukmu 🔁",False,#keuangan #edukasikeuangan #bisnis,807,0,62,Carousel,Bisnis,869
fdfba0cb-785d-4493-91ca-4aac92cd2f3b,2025-07-06T13:41:01.142773,Consequuntur sit unde animi praesentium labore itaque cum praesentium. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #budgeting,581,88,35,Reel,Budgeting,704
f3c3a99f-ad91-4317-9745-8f2b37797fd3,2025-05-19T18:50:01.142773,"Eligendi expedita suscipit reprehenderit laborum alias mollitia laborum minus inventore modi. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #investasi,1497,54,134,Reel,Investasi,1685
c55bb156-eabe-4f4d-8b5f-4e54414a612b,2025-05-23T16:01:01.142773,Accusamus repellat commodi voluptates numquam expedita doloremque iusto ipsa nesciunt cum exercitationem consequuntur pariatur voluptas. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #asuransi,5,15,0,Reel,Asuransi,20
b454fa8c-4137-4449-ac2d-b062cff1eb45,2025-04-17T07:38:01.142773,Optio beatae reiciendis libero eius reprehenderit facere aliquid deleniti quam. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #tabungan,2928,49,74,Image,Tabungan,3051
e0c67916-1ef1-4d8c-a33a-4bd4eefb83cd,2025-05-01T14:18:01.142773,"Laborum deleniti beatae tempore at atque modi quaerat. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #tabungan,5,0,0,Image,Tabungan,5
f526cd44-d21d-427e-93a0-19bc89a76bcf,2025-08-23T16:39:01.142773,"Facilis natus distinctio ab saepe facilis reiciendis. Bijak kelola uang, biar uang yang kerja untukmu 🔁",False,#keuangan #edukasikeuangan #bisnis,505,0,82,Reel,Bisnis,587
